ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Confraternização Universal,Confraternização Universal_lower,Confraternização Universal_upper,Dia Nacional de Zumbi e da Consciência Negra,Dia Nacional de Zumbi e da Consciência Negra_lower,Dia Nacional de Zumbi e da Consciência Negra_upper,Dia do Trabalhador,Dia do Trabalhador_lower,Dia do Trabalhador_upper,Finados,Finados_lower,Finados_upper,Independência do Brasil,Independência do Brasil_lower,Independência do Brasil_upper,Natal,Natal_lower,Natal_upper,Nossa Senhora Aparecida,Nossa Senhora Aparecida_lower,Nossa Senhora Aparecida_upper,Proclamação da República,Proclamação da República_lower,Proclamação da República_upper,Sexta-feira Santa,Sexta-feira Santa_lower,Sexta-feira Santa_upper,Tiradentes,Tiradentes_lower,Tiradentes_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-11-29,930.3637161276018,837.6989577219925,1493.968052896912,930.3637161276018,930.3637161276018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.83847335982995,260.83847335982995,260.83847335982995,0.0,0.0,0.0,260.83847335982995,260.83847335982995,260.83847335982995,0.0,0.0,0.0,1191.2021894874317
2023-11-30,924.7889597447248,896.8728181381483,1510.3184499337453,924.7889597447248,924.7889597447248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.8037759590849,280.8037759590849,280.8037759590849,0.0,0.0,0.0,280.8037759590849,280.8037759590849,280.8037759590849,0.0,0.0,0.0,1205.5927357038097
2023-12-01,919.2142033618478,858.8264179774931,1520.0975282094776,919.2142033618478,919.2142033618478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.7186836399881,274.7186836399881,274.7186836399881,0.0,0.0,0.0,274.7186836399881,274.7186836399881,274.7186836399881,0.0,0.0,0.0,1193.932887001836
2023-12-02,913.6394469789713,206.06178448551756,835.6130287948721,913.6394469789713,913.6394469789713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.56429611561634,-389.56429611561634,-389.56429611561634,0.0,0.0,0.0,-389.56429611561634,-389.56429611561634,-389.56429611561634,0.0,0.0,0.0,524.0751508633549
2023-12-03,908.0646905960941,-277.5122616730649,372.3378280152265,908.0646905960941,908.0646905960941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-854.9723250473761,-854.9723250473761,-854.9723250473761,0.0,0.0,0.0,-854.9723250473761,-854.9723250473761,-854.9723250473761,0.0,0.0,0.0,53.09236554871802
2023-12-04,902.4899342132171,728.7233031979116,1372.11477713754,902.4899342132171,902.4899342132171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.16061571637692,164.16061571637692,164.16061571637692,0.0,0.0,0.0,164.16061571637692,164.16061571637692,164.16061571637692,0.0,0.0,0.0,1066.650549929594
2023-12-05,896.9151778303403,845.477928826668,1474.8064847934872,896.9151778303403,896.9151778303403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.01507248971956,264.01507248971956,264.01507248971956,0.0,0.0,0.0,264.01507248971956,264.01507248971956,264.01507248971956,0.0,0.0,0.0,1160.93025032006
2023-12-06,891.3404214474635,812.0818299511592,1469.4332335552883,891.3404214474635,891.3404214474635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.83847336005084,260.83847336005084,260.83847336005084,0.0,0.0,0.0,260.83847336005084,260.83847336005084,260.83847336005084,0.0,0.0,0.0,1152.1788948075143
2023-12-07,885.7656650645866,832.8126800869368,1472.0937711700028,885.7656650645866,885.7656650645866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.8037759605124,280.8037759605124,280.8037759605124,0.0,0.0,0.0,280.8037759605124,280.8037759605124,280.8037759605124,0.0,0.0,0.0,1166.569441025099
2023-12-08,880.1909086817096,839.2806606324128,1491.6761393597506,880.1909086817096,880.1909086817096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.7186836394122,274.7186836394122,274.7186836394122,0.0,0.0,0.0,274.7186836394122,274.7186836394122,274.7186836394122,0.0,0.0,0.0,1154.9095923211219
2023-12-09,874.6161522988326,167.64916282468533,773.7954591761924,874.6161522988326,874.6161522988326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.56429611683745,-389.56429611683745,-389.56429611683745,0.0,0.0,0.0,-389.56429611683745,-389.56429611683745,-389.56429611683745,0.0,0.0,0.0,485.05185618199516
2023-12-10,869.0413959159567,-296.966229000228,325.875318592007,869.0413959159567,869.0413959159567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-854.9723250471949,-854.9723250471949,-854.9723250471949,0.0,0.0,0.0,-854.9723250471949,-854.9723250471949,-854.9723250471949,0.0,0.0,0.0,14.069070868761855
2023-12-11,863.3549093220242,717.6243273796409,1329.2556911277757,863.3549093220242,863.3549093220242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.16061571693825,164.16061571693825,164.16061571693825,0.0,0.0,0.0,164.16061571693825,164.16061571693825,164.16061571693825,0.0,0.0,0.0,1027.5155250389626
2023-12-12,857.6684227280915,809.6435969417021,1426.5864363141143,857.6684227280915,857.6684227280915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.01507248971126,264.01507248971126,264.01507248971126,0.0,0.0,0.0,264.01507248971126,264.01507248971126,264.01507248971126,0.0,0.0,0.0,1121.6834952178028
2023-12-13,851.9819361341595,782.634257588365,1434.7717016076283,851.9819361341595,851.9819361341595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.8384733597852,260.8384733597852,260.8384733597852,0.0,0.0,0.0,260.8384733597852,260.8384733597852,260.8384733597852,0.0,0.0,0.0,1112.8204094939447
2023-12-14,846.2954495402267,819.7144754079826,1449.2056216565593,846.2954495402267,846.2954495402267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.80377595995844,280.80377595995844,280.80377595995844,0.0,0.0,0.0,280.80377595995844,280.80377595995844,280.80377595995844,0.0,0.0,0.0,1127.0992255001852
2023-12-15,840.6089629462942,825.3565505684968,1434.1624247205584,840.6089629462942,840.6089629462942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.71868363984265,274.71868363984265,274.71868363984265,0.0,0.0,0.0,274.71868363984265,274.71868363984265,274.71868363984265,0.0,0.0,0.0,1115.3276465861368
2023-12-16,834.9224763523617,116.53650402833391,759.2249797092213,834.9224763523617,834.9224763523617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.56429611723564,-389.56429611723564,-389.56429611723564,0.0,0.0,0.0,-389.56429611723564,-389.56429611723564,-389.56429611723564,0.0,0.0,0.0,445.3581802351261
2023-12-17,829.2359897584295,-352.1776074016382,255.79700256845865,829.2359897584295,829.2359897584295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-854.9723250486084,-854.9723250486084,-854.9723250486084,0.0,0.0,0.0,-854.9723250486084,-854.9723250486084,-854.9723250486084,0.0,0.0,0.0,-25.736335290178886
2023-12-18,823.549503164497,674.2714788449272,1305.9740605465195,823.549503164497,823.549503164497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.16061571757058,164.16061571757058,164.16061571757058,0.0,0.0,0.0,164.16061571757058,164.16061571757058,164.16061571757058,0.0,0.0,0.0,987.7101188820675
2023-12-19,817.8630165705645,772.5722601785067,1406.495416321576,817.8630165705645,817.8630165705645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0150724901488,264.0150724901488,264.0150724901488,0.0,0.0,0.0,264.0150724901488,264.0150724901488,264.0150724901488,0.0,0.0,0.0,1081.8780890607131
2023-12-20,812.176529976632,747.9999693686727,1393.0526461720438,812.176529976632,812.176529976632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.8384733602983,260.8384733602983,260.8384733602983,0.0,0.0,0.0,260.8384733602983,260.8384733602983,260.8384733602983,0.0,0.0,0.0,1073.0150033369302
2023-12-21,806.4900433826997,752.5223797022187,1392.0758083752028,806.4900433826997,806.4900433826997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.80377596039517,280.80377596039517,280.80377596039517,0.0,0.0,0.0,280.80377596039517,280.80377596039517,280.80377596039517,0.0,0.0,0.0,1087.2938193430948
2023-12-22,800.8035567887672,738.6749050140098,1396.296329194146,800.8035567887672,800.8035567887672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.7186836402731,274.7186836402731,274.7186836402731,0.0,0.0,0.0,274.7186836402731,274.7186836402731,274.7186836402731,0.0,0.0,0.0,1075.5222404290403
2023-12-23,795.1170701948347,84.41270770765657,713.6807752615568,795.1170701948347,795.1170701948347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.56429611845664,-389.56429611845664,-389.56429611845664,0.0,0.0,0.0,-389.56429611845664,-389.56429611845664,-389.56429611845664,0.0,0.0,0.0,405.55277407637806
2023-12-24,789.4305836009024,-369.509437570405,260.7070940597195,789.4305836009024,789.4305836009024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-854.9723250484271,-854.9723250484271,-854.9723250484271,0.0,0.0,0.0,-854.9723250484271,-854.9723250484271,-854.9723250484271,0.0,0.0,0.0,-65.54174144752471
2023-12-25,783.7440970069699,-308.1081352261097,318.1114302905262,783.7440970069699,783.7440970069699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-947.9689675999999,-947.9689675999999,-947.9689675999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-783.808351881868,-783.808351881868,-783.808351881868,-947.9689675999999,-947.9689675999999,-947.9689675999999,164.16061571813196,164.16061571813196,164.16061571813196,0.0,0.0,0.0,-0.06425487489809711
2023-12-26,778.0576104130372,708.2425654868297,1361.1716031396766,778.0576104130372,778.0576104130372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0150724897614,264.0150724897614,264.0150724897614,0.0,0.0,0.0,264.0150724897614,264.0150724897614,264.0150724897614,0.0,0.0,0.0,1042.0726829027985
2023-12-27,772.3711238191047,696.3969982462178,1354.4351921749028,772.3711238191047,772.3711238191047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.8384733600327,260.8384733600327,260.8384733600327,0.0,0.0,0.0,260.8384733600327,260.8384733600327,260.8384733600327,0.0,0.0,0.0,1033.2095971791373
2023-12-28,766.6846372251724,726.3743926678269,1385.0546316881596,766.6846372251724,766.6846372251724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.80377595966854,280.80377595966854,280.80377595966854,0.0,0.0,0.0,280.80377595966854,280.80377595966854,280.80377595966854,0.0,0.0,0.0,1047.488413184841
2023-12-29,760.9981506312399,722.3165044198635,1359.1962632640084,760.9981506312399,760.9981506312399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.71868363869066,274.71868363869066,274.71868363869066,0.0,0.0,0.0,274.71868363869066,274.71868363869066,274.71868363869066,0.0,0.0,0.0,1035.7168342699306
2023-12-30,755.3116640373074,41.03372143929291,687.0463528325105,755.3116640373074,755.3116640373074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.5642961180318,-389.5642961180318,-389.5642961180318,0.0,0.0,0.0,-389.5642961180318,-389.5642961180318,-389.5642961180318,0.0,0.0,0.0,365.74736791927563
2023-12-31,749.6251774433748,-404.1404732985078,202.59527338040823,749.6251774433748,749.6251774433748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-854.9723250477697,-854.9723250477697,-854.9723250477697,0.0,0.0,0.0,-854.9723250477697,-854.9723250477697,-854.9723250477697,0.0,0.0,0.0,-105.34714760439488
2024-01-01,747.166527849813,-327.6626099057588,288.955274413556,747.166527849813,747.166527849813,-911.3107729999999,-911.3107729999999,-911.3107729999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-747.1501572812712,-747.1501572812712,-747.1501572812712,-911.3107729999999,-911.3107729999999,-911.3107729999999,164.16061571872882,164.16061571872882,164.16061571872882,0.0,0.0,0.0,0.01637056854178809
2024-01-02,744.7078782562509,699.6739312254289,1306.79631437201,744.7078782562509,744.7078782562509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.01507249016555,264.01507249016555,264.01507249016555,0.0,0.0,0.0,264.01507249016555,264.01507249016555,264.01507249016555,0.0,0.0,0.0,1008.7229507464165
2024-01-03,742.2492286626887,698.3009994983838,1324.063065781879,742.2492286626887,742.2492286626887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.8384733605458,260.8384733605458,260.8384733605458,0.0,0.0,0.0,260.8384733605458,260.8384733605458,260.8384733605458,0.0,0.0,0.0,1003.0877020232344
2024-01-04,739.7905790691267,717.4621952686088,1351.1972897978965,739.7905790691267,739.7905790691267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.80377596010527,280.80377596010527,280.80377596010527,0.0,0.0,0.0,280.80377596010527,280.80377596010527,280.80377596010527,0.0,0.0,0.0,1020.594355029232
2024-01-05,737.3319294755645,672.3710875179698,1310.3431908182042,737.3319294755645,737.3319294755645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.7186836390186,274.7186836390186,274.7186836390186,0.0,0.0,0.0,274.7186836390186,274.7186836390186,274.7186836390186,0.0,0.0,0.0,1012.050613114583
2024-01-06,734.8732798820024,21.464263047484195,658.188257686895,734.8732798820024,734.8732798820024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.56429611925284,-389.56429611925284,-389.56429611925284,0.0,0.0,0.0,-389.56429611925284,-389.56429611925284,-389.56429611925284,0.0,0.0,0.0,345.30898376274956
2024-01-07,732.4146302884403,-451.78432450005954,205.03917970788132,732.4146302884403,732.4146302884403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-854.9723250475888,-854.9723250475888,-854.9723250475888,0.0,0.0,0.0,-854.9723250475888,-854.9723250475888,-854.9723250475888,0.0,0.0,0.0,-122.55769475914849
2024-01-08,729.9559806948783,567.7576080826996,1201.295695458195,729.9559806948783,729.9559806948783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.16061571608316,164.16061571608316,164.16061571608316,0.0,0.0,0.0,164.16061571608316,164.16061571608316,164.16061571608316,0.0,0.0,0.0,894.1165964109615
2024-01-09,727.4973311013161,661.3173391817254,1286.692713459629,727.4973311013161,727.4973311013161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0150724901905,264.0150724901905,264.0150724901905,0.0,0.0,0.0,264.0150724901905,264.0150724901905,264.0150724901905,0.0,0.0,0.0,991.5124035915067
2024-01-10,725.0386815077541,680.1866247920175,1295.3382328484863,725.0386815077541,725.0386815077541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.83847335950145,260.83847335950145,260.83847335950145,0.0,0.0,0.0,260.83847335950145,260.83847335950145,260.83847335950145,0.0,0.0,0.0,985.8771548672555
2024-01-11,722.5800319141922,686.0183442319676,1317.8841298306847,722.5800319141922,722.5800319141922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.80377595955133,280.80377595955133,280.80377595955133,0.0,0.0,0.0,280.80377595955133,280.80377595955133,280.80377595955133,0.0,0.0,0.0,1003.3838078737435
2024-01-12,720.12138232063,670.5190002249226,1298.2797243945615,720.12138232063,720.12138232063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.7186836394491,274.7186836394491,274.7186836394491,0.0,0.0,0.0,274.7186836394491,274.7186836394491,274.7186836394491,0.0,0.0,0.0,994.8400659600791
2024-01-13,717.6627327270679,23.7214721548068,647.5915938735103,717.6627327270679,717.6627327270679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.5642961164266,-389.5642961164266,-389.5642961164266,0.0,0.0,0.0,-389.5642961164266,-389.5642961164266,-389.5642961164266,0.0,0.0,0.0,328.09843661064133
2024-01-14,715.2040831335057,-461.8949661365967,179.18056961044377,715.2040831335057,715.2040831335057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-854.9723250469312,-854.9723250469312,-854.9723250469312,0.0,0.0,0.0,-854.9723250469312,-854.9723250469312,-854.9723250469312,0.0,0.0,0.0,-139.76824191342553
2024-01-15,712.7454335399437,552.0807524988069,1177.2328413547377,712.7454335399437,712.7454335399437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.16061571667993,164.16061571667993,164.16061571667993,0.0,0.0,0.0,164.16061571667993,164.16061571667993,164.16061571667993,0.0,0.0,0.0,876.9060492566236
2024-01-16,710.2867839463815,670.8450636767602,1286.5364543006172,710.2867839463815,710.2867839463815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.01507249021563,264.01507249021563,264.01507249021563,0.0,0.0,0.0,264.01507249021563,264.01507249021563,264.01507249021563,0.0,0.0,0.0,974.3018564365972
2024-01-17,707.8281343528196,634.3491256376124,1264.7096054650858,707.8281343528196,707.8281343528196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.83847336001463,260.83847336001463,260.83847336001463,0.0,0.0,0.0,260.83847336001463,260.83847336001463,260.83847336001463,0.0,0.0,0.0,968.6666077128342
2024-01-18,705.3694847592574,672.8021041426598,1305.7295549137557,705.3694847592574,705.3694847592574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.8037759599882,280.8037759599882,280.8037759599882,0.0,0.0,0.0,280.8037759599882,280.8037759599882,280.8037759599882,0.0,0.0,0.0,986.1732607192455
2024-01-19,702.9108351656954,671.2043088573504,1300.9111410652897,702.9108351656954,702.9108351656954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.71868363987954,274.71868363987954,274.71868363987954,0.0,0.0,0.0,274.71868363987954,274.71868363987954,274.71868363987954,0.0,0.0,0.0,977.6295188055749
2024-01-20,700.4521855721333,3.759438104638781,627.8174488384502,700.4521855721333,700.4521855721333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.5642961168248,-389.5642961168248,-389.5642961168248,0.0,0.0,0.0,-389.5642961168248,-389.5642961168248,-389.5642961168248,0.0,0.0,0.0,310.88788945530854
