date,material,price,disc,freight,icms_st,difal,ipi,total,qty,unit_price,unit_cost,surcharge,year_month
2023-01-10,Copo papel M,573.0,0.0,0.0,0.0,34.38,0.0,607.38,1500.0,0.382,0.40492,0.06000000000000005,2023-01
2023-01-10,Canudo grosso,190.46,0.0,0.0,0.0,11.43,0.0,201.89000000000001,3000.0,0.06348666666666666,0.06729666666666667,0.060012601071091076,2023-01
2023-01-10,Copo plástico P,629.7,0.0,0.0,0.0,37.78,0.0,667.48,1000.0,0.6297,0.6674800000000001,0.059996823884389316,2023-01
2023-01-10,Tampa bolha plástica,272.94,0.0,0.0,0.0,16.38,0.0,289.32,800.0,0.341175,0.36164999999999997,0.06001318971202463,2023-01
2023-01-10,Guardanapo,168.3,0.0,0.0,0.0,10.1,0.0,178.4,2000.0,0.08415,0.0892,0.060011883541295274,2023-01
2023-01-10,Saco Kraft,271.02,0.0,0.0,0.0,16.26,0.0,287.28,500.0,0.54204,0.57456,0.05999557228248831,2023-01
2023-01-10,Saco para salgados,103.05,0.0,0.0,0.0,6.18,0.0,109.22999999999999,1500.0,0.0687,0.07282,0.05997088791848615,2023-01
2023-02-01,Açúcar,28.78,0.0,0.0,0.0,0.0,0.0,28.78,400.0,0.07195,0.07195,0.0,2023-02
2022-11-12,Coca-cola,41.88,1.2,0.0,0.0,0.0,0.0,40.68,4200.0,0.009971428571428572,0.009685714285714285,-0.028653295128939882,2022-11
2022-11-12,Coca-cola zero,41.88,1.2,0.0,0.0,0.0,0.0,40.68,4200.0,0.009971428571428572,0.009685714285714285,-0.028653295128939882,2022-11
2022-09-12,Gotas de chocolate,68.28,0.0,0.0,0.0,0.0,0.0,68.28,2020.0,0.033801980198019804,0.033801980198019804,0.0,2022-09
2022-10-28,Kit Frappe Pistache 2022,127.0,0.0,22.15,0.0,0.0,0.0,149.15,1.0,127.0,149.15,0.17440944881889764,2022-10
2022-12-16,Água com gás,40.56,0.0,0.0,0.0,0.0,0.0,40.56,12000.0,0.00338,0.00338,0.0,2022-12
2022-12-16,Leite integral,175.2,0.0,0.0,0.0,0.0,0.0,175.2,48000.0,0.0036499999999999996,0.0036499999999999996,0.0,2022-12
2022-11-11,Coxinha de frango e requeijão,62.0,0.0,43.85,13.73,0.0,0.0,119.58,20.0,3.1,5.979,0.9287096774193548,2022-11
2022-11-11,Croissant de frango e requeijão,33.0,0.0,23.34,7.86,0.0,0.0,64.2,10.0,3.3,6.42,0.9454545454545455,2022-11
2022-11-11,Coxinha de carne seca,79.8,0.0,56.44,17.67,0.0,0.0,153.91000000000003,20.0,3.9899999999999998,7.695500000000001,0.928696741854637,2022-11
2022-11-11,Pão de batata de requeijão,37.3,0.0,26.37,8.89,0.0,0.0,72.56,10.0,3.7299999999999995,7.256,0.9453083109919573,2022-11
2022-11-11,Brownie,87.0,0.0,111.54,0.0,0.0,0.0,198.54000000000002,30.0,2.9,6.618,1.2820689655172415,2022-11
2022-11-11,Cookie Gotas,30.0,0.0,38.46,0.0,0.0,0.0,68.46000000000001,12.0,2.5,5.705000000000001,1.2820000000000005,2022-11
2023-06-20,Ketchup,37.07,0.0,0.0,0.0,0.0,0.0,37.07,176.0,0.210625,0.210625,0.0,2023-06
2023-02-24,Água sem gás,39.6,0.0,0.0,0.0,0.0,0.0,39.6,12000.0,0.0033,0.0033,0.0,2023-02
2023-02-24,Água com gás,42.0,0.0,0.0,0.0,0.0,0.0,42.0,12000.0,0.0035,0.0035,0.0,2023-02
2023-04-01,Leite integral,517.44,9.6,0.0,0.0,0.0,0.0,507.84000000000003,96000.0,0.005390000000000001,0.00529,-0.01855287569573283,2023-04
2023-04-11,Açúcar mascavo,55.0,0.0,0.0,0.0,0.0,0.0,55.0,200.0,0.275,0.275,0.0,2023-04
2023-01-31,Trouxinha de carne seca,39.91,0.0,0.0,0.0,0.0,0.0,39.91,10.0,3.9909999999999997,3.9909999999999997,0.0,2023-01
2023-01-31,Esfiha de carne,39.91,0.0,0.0,0.0,0.0,0.0,39.91,10.0,3.9909999999999997,3.9909999999999997,0.0,2023-01
2023-01-31,Esfiha de calabresa,39.91,0.0,0.0,0.0,0.0,0.0,39.91,10.0,3.9909999999999997,3.9909999999999997,0.0,2023-01
2023-01-31,Baguete integral de brócolis,79.82,0.0,0.0,0.0,0.0,0.0,79.82,20.0,3.9909999999999997,3.9909999999999997,0.0,2023-01
2022-11-25,Kit Natal 2022,380.0,0.0,20.54,0.0,0.0,0.0,400.54,1.0,380.0,400.54,0.05405263157894735,2022-11
2022-11-25,Go copa,175.0,0.0,9.46,0.0,0.0,0.0,184.46,22.0,7.954545454545454,8.384545454545455,0.054057142857142804,2022-11
2022-12-22,Café em grão,325.0,0.0,40.0,0.0,21.9,0.0,386.9,5000.0,0.065,0.07737999999999999,0.19046153846153846,2022-12
2023-05-11,Tampa preta M,186.46,0.0,8.57,0.0,28.67,9.75,233.45,1000.0,0.18646000000000001,0.23345,0.252011155207551,2023-05
2023-05-11,Tampa preta P,89.8,0.0,4.13,0.0,13.81,4.7,112.44,500.0,0.17959999999999998,0.22488,0.25211581291759466,2023-05
2023-05-11,Tampa bolha plástica,512.84,0.0,23.57,0.0,78.85,26.82,642.0800000000002,2000.0,0.25642000000000004,0.3210400000000001,0.2520084236799003,2023-05
2023-05-11,Tampa reta plástica,144.9,0.0,6.66,0.0,22.28,7.58,181.42000000000002,500.0,0.2898,0.36284000000000005,0.25203588681849554,2023-05
2023-05-11,Copo plástico G,602.15,0.0,27.67,0.0,93.91,40.94,764.6699999999998,1000.0,0.60215,0.7646699999999998,0.2698995266960058,2023-05
2023-05-11,Copo papel P,196.05,0.0,9.01,0.0,31.51,19.99,256.56,1000.0,0.19605,0.25656,0.3086457536342768,2023-05
2023-05-11,Copo plástico P,1072.94,0.0,49.31,0.0,167.33,72.95,1362.53,2000.0,0.53647,0.681265,0.26990325647286895,2023-05
2023-05-11,Copo papel M,337.08,0.0,15.49,0.0,54.17,34.38,441.12,1000.0,0.33708,0.44112,0.3086507653969386,2023-05
2023-04-05,Cookie Gotas,491.4,0.0,54.02,0.0,32.73,0.0,578.15,144.0,3.4124999999999996,4.014930555555555,0.17653642653642665,2023-04
2023-04-05,Brownie,540.0,0.0,59.37,0.0,35.96,0.0,635.33,144.0,3.75,4.41201388888889,0.17653703703703716,2023-04
2023-04-05,Muffin de Banoffee,249.9,0.0,27.47,0.0,16.64,0.0,294.01,84.0,2.975,3.5001190476190476,0.17651060424169662,2023-04
2023-04-05,Muffin Chocolate,183.7,0.0,20.2,0.0,12.23,0.0,216.12999999999997,60.0,3.0616666666666665,3.6021666666666663,0.17653783342406082,2023-04
2023-04-05,Muffin Baunilha com Gotas de Chocolate,55.11,0.0,6.06,0.0,3.67,0.0,64.84,18.0,3.0616666666666665,3.602222222222222,0.17655597895118857,2023-04
2023-03-03,Leite integral,459.84,4.8,0.0,0.0,0.0,0.0,455.03999999999996,96000.0,0.00479,0.004739999999999999,-0.01043841336116913,2023-03
2023-03-03,Paçoca,47.4,0.0,0.0,0.0,0.0,0.0,47.4,1650.0,0.028727272727272726,0.028727272727272726,0.0,2023-03
2023-06-20,Adoçante sucralose,65.09,0.0,0.0,0.0,3.91,0.0,69.0,1000.0,0.06509000000000001,0.069,0.060070671378091856,2023-06
2023-04-19,Chantilly,139.9,0.0,0.0,0.0,0.0,0.0,139.9,10000.0,0.01399,0.01399,0.0,2023-04
2023-04-19,Leite integral,498.24,0.0,0.0,0.0,0.0,0.0,498.24,96000.0,0.00519,0.00519,0.0,2023-04
2023-03-01,Cookie Gotas,180.0,0.0,26.51,0.0,12.39,0.0,218.89999999999998,72.0,2.5,3.0402777777777774,0.21611111111111092,2023-03
2023-03-01,Cookie Belga,148.8,0.0,21.92,0.0,10.24,0.0,180.96000000000004,48.0,3.1,3.770000000000001,0.21612903225806468,2023-03
2023-03-01,Cookie Duo,144.0,0.0,21.21,0.0,9.91,0.0,175.12,48.0,3.0,3.6483333333333334,0.21611111111111114,2023-03
2023-03-01,Cookie Ninho,160.8,0.0,23.68,0.0,11.07,0.0,195.55,48.0,3.35,4.073958333333334,0.21610696517412942,2023-03
2023-03-01,Cookie Limão,81.6,0.0,12.02,0.0,5.62,0.0,99.24,24.0,3.4,4.135,0.21617647058823541,2023-03
2023-03-01,Muffin de Banoffee,45.0,0.0,6.63,0.0,3.1,0.0,54.730000000000004,18.0,2.5,3.0405555555555557,0.21622222222222232,2023-03
2023-03-01,Muffin Baunilha com Gotas de Chocolate,29.4,0.0,4.33,0.0,2.02,0.0,35.75,12.0,2.4499999999999997,2.9791666666666665,0.2159863945578231,2023-03
2023-03-01,Muffin Chocolate,15.84,0.0,2.33,0.0,1.09,0.0,19.26,6.0,2.64,3.2100000000000004,0.21590909090909105,2023-03
2023-03-01,Cookie Nutella,91.2,0.0,13.43,0.0,6.28,0.0,110.91,24.0,3.8000000000000003,4.62125,0.21611842105263146,2023-03
2023-03-01,Brownie,139.2,0.0,17.94,0.0,9.43,0.0,166.57,48.0,2.9,3.4702083333333333,0.1966235632183908,2023-03
2023-01-27,Coca-cola,72.0,0.0,0.0,0.0,0.0,0.0,72.0,8400.0,0.008571428571428572,0.008571428571428572,0.0,2023-01
2023-01-27,Coca-cola zero,36.0,0.0,0.0,0.0,0.0,0.0,36.0,4200.0,0.008571428571428572,0.008571428571428572,0.0,2023-01
2023-01-27,Água sem gás,39.6,0.0,0.0,0.0,0.0,0.0,39.6,12000.0,0.0033,0.0033,0.0,2023-01
2023-01-27,Água com gás,21.0,0.0,0.0,0.0,0.0,0.0,21.0,6000.0,0.0035,0.0035,0.0,2023-01
2022-12-29,Pão de queijo - 90g,539.6,0.0,0.0,0.0,0.0,0.0,539.6,204.0,2.645098039215686,2.645098039215686,0.0,2022-12
2022-12-29,Folhado de presunto e queijo,111.92,0.0,0.0,0.0,0.0,0.0,111.92,27.0,4.145185185185185,4.145185185185185,0.0,2022-12
2022-12-29,Folhado de frango,111.92,0.0,0.0,0.0,0.0,0.0,111.92,27.0,4.145185185185185,4.145185185185185,0.0,2022-12
2023-06-09,Açúcar,29.41,0.0,0.0,0.0,0.0,0.0,29.41,400.0,0.07352500000000001,0.07352500000000001,0.0,2023-06
2023-03-29,Hibisco,41.12,0.0,0.0,0.0,0.0,0.0,41.12,824.0,0.04990291262135922,0.04990291262135922,0.0,2023-03
2022-09-09,Folhado de palmito,120.0,0.0,12.0,17.12,0.0,0.0,149.12,50.0,2.4,2.9824,0.2426666666666668,2022-09
2022-09-09,Baguette de carne e cheddar,180.0,0.0,18.0,25.68,0.0,0.0,223.68,50.0,3.6,4.4736,0.2426666666666668,2022-09
2022-09-09,Pastel de forno com carne picante,200.0,0.0,20.0,28.54,0.0,0.0,248.54,50.0,4.0,4.9708,0.24269999999999992,2022-09
2022-09-09,Baguete integral de brócolis,130.0,0.0,13.0,19.96,0.0,0.0,162.96,50.0,2.6,3.2592000000000003,0.2535384615384615,2022-09
2022-09-09,Coxinha de frango e requeijão,155.0,0.0,15.5,22.12,0.0,0.0,192.62,50.0,3.1,3.8524000000000003,0.2427096774193549,2022-09
2022-09-09,Croissant de frango e requeijão,165.0,0.0,16.5,25.33,0.0,0.0,206.82999999999998,50.0,3.3,4.1366,0.25351515151515147,2022-09
2022-09-09,Pão de queijo - 90g,269.6,0.0,26.96,0.0,17.79,0.0,314.35,176.0,1.531818181818182,1.7860795454545455,0.165986646884273,2022-09
2022-09-09,Go Toast Ricota e Tomate Seco,190.5,0.0,19.05,29.25,0.0,0.0,238.8,50.0,3.81,4.776,0.2535433070866142,2022-09
2022-09-09,Coxinha de carne seca,199.5,0.0,19.95,28.47,0.0,0.0,247.92,50.0,3.99,4.9584,0.2427067669172931,2022-09
2022-09-09,Go Toast Blumenau,215.0,0.0,21.5,33.01,0.0,0.0,269.51,50.0,4.3,5.3902,0.25353488372093014,2022-09
2022-11-03,Gás NO2,350.1,0.0,0.0,0.0,0.0,0.0,350.1,100.0,3.5010000000000003,3.5010000000000003,0.0,2022-11
2023-06-13,Xarope banana,43.0,0.0,4.3,9.86,0.0,0.0,57.16,1000.0,0.043,0.057159999999999996,0.32930232558139516,2023-06
2023-06-13,Xarope baunilha,86.0,0.0,8.6,19.73,0.0,0.0,114.33,2000.0,0.043,0.057165,0.3294186046511627,2023-06
2023-06-13,Xarope caramel,86.0,0.0,8.6,19.73,0.0,0.0,114.33,2000.0,0.043,0.057165,0.3294186046511627,2023-06
2023-06-13,Xarope caramel salgado,43.0,0.0,4.3,9.86,0.0,0.0,57.16,1000.0,0.043,0.057159999999999996,0.32930232558139516,2023-06
2023-06-13,Xarope limão siciliano,43.0,0.0,4.3,9.86,0.0,0.0,57.16,1000.0,0.043,0.057159999999999996,0.32930232558139516,2023-06
2023-06-13,Go Cup,70.0,0.0,7.0,0.0,4.62,0.0,81.62,10.0,7.0,8.162,0.16600000000000015,2023-06
2023-06-20,Leite de aveia,80.55,0.0,0.0,0.0,0.0,0.0,80.55,5000.0,0.01611,0.01611,0.0,2023-06
2022-09-29,Mexedor de madeira,15.0,0.0,0.0,0.0,0.0,0.0,15.0,100.0,0.15,0.15,0.0,2022-09
2023-06-29,Leite integral,573.48,34.56,5.0,0.0,0.0,0.0,543.9200000000001,108000.0,0.0053100000000000005,0.005036296296296297,-0.051544953616516564,2023-06
2022-11-04,Muffin de Natal,180.0,0.0,50.0,0.0,0.0,0.0,230.0,36.0,5.0,6.388888888888889,0.2777777777777777,2022-11
2022-09-12,Paçoca,75.04,0.0,18.41,0.0,0.0,0.0,93.45,1500.0,0.05002666666666667,0.0623,0.2453358208955223,2022-09
2022-12-28,Brownie,69.6,0.0,18.38,0.0,0.0,0.0,87.97999999999999,24.0,2.9,3.665833333333333,0.26408045977011496,2022-12
2022-12-28,Cookie Belga,55.8,0.0,14.74,0.0,0.0,0.0,70.53999999999999,18.0,3.0999999999999996,3.9188888888888886,0.2641577060931899,2022-12
2022-12-28,Cookie Duo,18.0,0.0,4.75,0.0,0.0,0.0,22.75,6.0,3.0,3.7916666666666665,0.26388888888888884,2022-12
2022-12-28,Cookie Gotas,45.0,0.0,11.88,0.0,0.0,0.0,56.88,18.0,2.5,3.16,0.264,2022-12
2022-12-28,Cookie Limão,81.6,0.0,21.55,0.0,0.0,0.0,103.14999999999999,24.0,3.4,4.297916666666667,0.264093137254902,2022-12
2022-12-28,Cookie Ninho,100.5,0.0,26.54,0.0,0.0,0.0,127.03999999999999,30.0,3.35,4.234666666666667,0.26407960199004976,2022-12
2022-12-28,Muffin de Banoffee,90.0,0.0,23.77,0.0,0.0,0.0,113.77,36.0,2.5,3.1602777777777775,0.26411111111111096,2022-12
2022-12-28,Muffin Chocolate,63.36,0.0,16.73,0.0,0.0,0.0,80.09,24.0,2.64,3.3370833333333336,0.2640467171717171,2022-12
2022-12-28,Muffin Baunilha com Gotas de Chocolate,44.1,0.0,11.66,0.0,0.0,0.0,55.760000000000005,18.0,2.45,3.097777777777778,0.26439909297052155,2022-12
2023-03-22,Folhado de presunto e queijo,125.0,0.0,0.0,0.0,0.0,0.0,125.0,27.0,4.62962962962963,4.62962962962963,0.0,2023-03
2023-03-22,Folhado de perú com queijo minas,125.0,0.0,0.0,0.0,0.0,0.0,125.0,27.0,4.62962962962963,4.62962962962963,0.0,2023-03
2023-03-22,Folhado de frango,125.0,0.0,0.0,0.0,0.0,0.0,125.0,27.0,4.62962962962963,4.62962962962963,0.0,2023-03
2023-03-22,Pão de queijo - 90g,300.0,0.0,0.0,0.0,0.0,0.0,300.0,102.0,2.9411764705882355,2.9411764705882355,0.0,2023-03
2023-05-09,Chantilly,200.98,0.0,0.0,0.0,0.0,0.0,200.98,13000.0,0.01546,0.01546,0.0,2023-05
2023-03-22,Esfiha de calabresa,71.35,0.0,0.0,0.0,0.0,0.0,71.35,20.0,3.5675,3.5675,0.0,2023-03
2023-03-22,Esfiha de carne,71.35,0.0,0.0,0.0,0.0,0.0,71.35,20.0,3.5675,3.5675,0.0,2023-03
2023-03-22,Pão de batata de requeijão,142.7,0.0,0.0,0.0,0.0,0.0,142.7,40.0,3.5675,3.5675,0.0,2023-03
2023-03-22,Baguete integral de brócolis,79.82,0.0,0.0,0.0,0.0,0.0,79.82,20.0,3.9909999999999997,3.9909999999999997,0.0,2023-03
2022-12-07,Pão de queijo - 90g,269.8,0.0,0.0,0.0,0.0,0.0,269.8,102.0,2.645098039215686,2.645098039215686,0.0,2022-12
2022-12-07,Folhado de presunto e queijo,111.92,0.0,0.0,0.0,0.0,0.0,111.92,27.0,4.145185185185185,4.145185185185185,0.0,2022-12
2022-12-07,Folhado de perú com queijo minas,111.92,0.0,0.0,0.0,0.0,0.0,111.92,27.0,4.145185185185185,4.145185185185185,0.0,2022-12
2022-12-07,Coxinha de frango e requeijão,221.53,0.0,0.0,0.0,0.0,0.0,221.53,72.0,3.0768055555555556,3.0768055555555556,0.0,2022-12
2022-11-18,Água com gás,40.56,0.0,0.0,0.0,0.0,0.0,40.56,12000.0,0.00338,0.00338,0.0,2022-11
2022-11-18,Água sem gás,35.76,2.4,0.0,0.0,0.0,0.0,33.36,12000.0,0.00298,0.00278,-0.06711409395973156,2022-11
2022-11-18,Paçoca,26.9,0.0,0.0,0.0,0.0,0.0,26.9,1250.0,0.021519999999999997,0.021519999999999997,0.0,2022-11
2023-02-09,Chantilly,90.75,0.0,0.0,0.0,0.0,0.0,90.75,5000.0,0.01815,0.01815,0.0,2023-02
2023-02-09,Paçoca,15.62,0.0,0.0,0.0,0.0,0.0,15.62,440.0,0.0355,0.0355,0.0,2023-02
2023-02-09,Cobertura de morango,17.26,0.0,0.0,0.0,0.0,0.0,17.26,1300.0,0.013276923076923079,0.013276923076923079,0.0,2023-02
2023-04-14,Gás NO2,359.91,0.0,0.0,0.0,0.0,0.0,359.91,100.0,3.5991000000000004,3.5991000000000004,0.0,2023-04
2023-06-06,Pão de queijo - 90g,260.0,0.0,0.0,0.0,0.0,0.0,260.0,102.0,2.549019607843137,2.549019607843137,0.0,2023-06
2023-06-06,Folhado de frango,125.0,0.0,0.0,0.0,0.0,0.0,125.0,27.0,4.62962962962963,4.62962962962963,0.0,2023-06
2023-06-06,Folhado de presunto e queijo,125.0,0.0,0.0,0.0,0.0,0.0,125.0,27.0,4.62962962962963,4.62962962962963,0.0,2023-06
2023-06-06,Folhado de perú com queijo minas,125.0,0.0,0.0,0.0,0.0,0.0,125.0,27.0,4.62962962962963,4.62962962962963,0.0,2023-06
2023-01-14,Gás NO2,190.75,0.0,0.0,0.0,0.0,0.0,190.75,50.0,3.815,3.815,0.0,2023-01
2022-11-08,Água com gás,22.68,1.2,0.0,0.0,0.0,0.0,21.48,6000.0,0.00378,0.0035800000000000003,-0.05291005291005291,2022-11
2022-11-08,Água sem gás,15.48,0.0,0.0,0.0,0.0,0.0,15.48,6000.0,0.0025800000000000003,0.0025800000000000003,0.0,2022-11
2022-11-08,Copo descartável plástico,6.35,0.0,0.0,0.0,0.0,0.0,6.35,100.0,0.0635,0.0635,0.0,2022-11
2023-01-19,Água sem gás,17.88,1.2,0.0,0.0,0.0,0.0,16.68,6000.0,0.00298,0.00278,-0.06711409395973156,2023-01
2023-01-19,Chantilly,189.0,0.0,0.0,0.0,0.0,0.0,189.0,10000.0,0.0189,0.0189,0.0,2023-01
2023-01-19,Leite integral,342.0,7.2,0.0,0.0,0.0,0.0,334.8,72000.0,0.00475,0.0046500000000000005,-0.021052631578947323,2023-01
2022-12-14,Pão de batata de requeijão,142.7,0.0,0.0,0.0,0.0,0.0,142.7,40.0,3.5675,3.5675,0.0,2022-12
2022-12-14,Baguete integral de brócolis,159.64,0.0,0.0,0.0,0.0,0.0,159.64,40.0,3.9909999999999997,3.9909999999999997,0.0,2022-12
2023-06-29,Água sem gás,39.6,0.0,0.0,0.0,0.0,0.0,39.6,12000.0,0.0033,0.0033,0.0,2023-06
2023-06-29,Água com gás,42.0,0.0,0.0,0.0,0.0,0.0,42.0,12000.0,0.0035,0.0035,0.0,2023-06
2023-06-29,Coca-cola,72.0,0.0,0.0,0.0,0.0,0.0,72.0,8400.0,0.008571428571428572,0.008571428571428572,0.0,2023-06
2023-02-08,Base creme,375.0,0.0,37.5,0.0,24.75,0.0,437.25,15000.0,0.025,0.02915,0.16599999999999993,2023-02
2023-02-08,Go Cup,70.0,0.0,7.0,0.0,4.62,0.0,81.62,10.0,7.0,8.162,0.16600000000000015,2023-02
2023-02-08,Embalagem café - 100 e 200g,35.0,0.0,3.5,0.0,2.31,0.0,40.81,10.0,3.5,4.081,0.16600000000000015,2023-02
2023-06-20,Leite integral,431.04,0.0,0.0,0.0,0.0,0.0,431.04,96000.0,0.00449,0.00449,0.0,2023-06
2022-09-10,Mexedor de madeira,4.6,0.0,0.0,0.0,0.0,0.0,4.6,100.0,0.046,0.046,0.0,2022-09
2022-10-08,Leite integral,421.44,0.0,0.0,0.0,0.0,0.0,421.44,96000.0,0.00439,0.00439,0.0,2022-10
2022-10-28,Leite integral,114.96,0.0,0.0,0.0,0.0,0.0,114.96,24000.0,0.00479,0.00479,0.0,2022-10
2022-11-29,Gotas de chocolate,89.58,0.0,0.0,0.0,0.0,0.0,89.58,2020.0,0.044346534653465344,0.044346534653465344,0.0,2022-11
2022-12-25,Mexedor de madeira,17.2,0.0,0.0,0.0,0.0,0.0,17.2,200.0,0.086,0.086,0.0,2022-12
2022-12-25,Marshmallow,57.8,0.0,0.0,0.0,0.0,0.0,57.8,1250.0,0.046239999999999996,0.046239999999999996,0.0,2022-12
2023-02-11,Gotas de chocolate,55.98,0.0,13.08,0.0,0.0,0.0,69.06,2020.0,0.02771287128712871,0.03418811881188119,0.2336548767416935,2023-02
2023-02-11,Cobertura caramelo,32.98,0.0,12.3,0.0,0.0,0.0,45.28,2600.0,0.012684615384615383,0.017415384615384617,0.3729533050333538,2023-02
2023-02-11,Cobertura doce de leite,30.12,0.0,11.23,0.0,0.0,0.0,41.53,2600.0,0.011584615384615384,0.015973076923076923,0.3788180610889773,2023-02
2023-03-23,Cobertura caramelo,40.0,0.0,0.0,0.0,0.0,0.0,40.0,3900.0,0.010256410256410256,0.010256410256410256,0.0,2023-03
2023-03-28,Chantilly,200.88,0.0,0.0,0.0,0.0,0.0,200.88,12000.0,0.016739999999999998,0.016739999999999998,0.0,2023-03
2023-04-24,Paçoca,32.9,0.0,0.0,0.0,0.0,0.0,32.9,1250.0,0.02632,0.02632,0.0,2023-04
2022-09-23,Folhado de palmito,120.0,0.0,12.0,17.12,0.0,0.0,149.12,50.0,2.4,2.9824,0.2426666666666668,2022-09
2022-09-23,Baguette de carne e cheddar,180.0,0.0,18.0,25.68,0.0,0.0,223.68,50.0,3.6,4.4736,0.2426666666666668,2022-09
2022-09-23,Pastel de forno com carne picante,200.0,0.0,20.0,28.54,0.0,0.0,248.54,50.0,4.0,4.9708,0.24269999999999992,2022-09
2022-09-23,Coxinha de frango e requeijão,155.0,0.0,15.5,22.12,0.0,0.0,192.62,50.0,3.1,3.8524000000000003,0.2427096774193549,2022-09
2022-09-23,Croissant de frango e requeijão,165.0,0.0,16.5,25.33,0.0,0.0,206.82999999999998,50.0,3.3,4.1366,0.25351515151515147,2022-09
2022-09-23,Pão de queijo - 90g,269.6,0.0,26.96,0.0,17.79,0.0,314.35,176.0,1.531818181818182,1.7860795454545455,0.165986646884273,2022-09
2022-09-23,Go Toast Ricota e Tomate Seco,190.5,0.0,19.05,29.25,0.0,0.0,238.8,50.0,3.81,4.776,0.2535433070866142,2022-09
2022-09-23,Coxinha de carne seca,199.5,0.0,19.95,28.47,0.0,0.0,247.92,50.0,3.99,4.9584,0.2427067669172931,2022-09
2022-09-23,Go Toast Blumenau,215.0,0.0,21.5,33.01,0.0,0.0,269.51,50.0,4.3,5.3902,0.25353488372093014,2022-09
2022-09-30,Água sem gás,7.74,0.0,0.0,0.0,0.0,0.0,7.74,3000.0,0.0025800000000000003,0.0025800000000000003,0.0,2022-09
2022-09-30,Coca-cola,19.74,0.3,0.0,0.0,0.0,0.0,19.439999999999998,2100.0,0.009399999999999999,0.009257142857142856,-0.015197568389057836,2022-09
2022-09-30,Água com gás,22.68,1.2,0.0,0.0,0.0,0.0,21.48,6000.0,0.00378,0.0035800000000000003,-0.05291005291005291,2022-09
2022-09-30,Leite integral,67.08,0.6,0.0,0.0,0.0,0.0,66.48,12000.0,0.0055899999999999995,0.005540000000000001,-0.008944543828264706,2022-09
2022-09-30,Leite sem lactose,86.28,0.6,0.0,0.0,0.0,0.0,85.68,12000.0,0.00719,0.0071400000000000005,-0.006954102920723182,2022-09
2022-09-30,Água com gás,21.48,1.2,0.0,0.0,0.0,0.0,20.28,6000.0,0.0035800000000000003,0.00338,-0.05586592178770944,2022-09
2022-09-30,Água sem gás,15.48,0.0,0.0,0.0,0.0,0.0,15.48,6000.0,0.0025800000000000003,0.0025800000000000003,0.0,2022-09
2022-09-30,Coca-cola zero,39.48,0.6,0.0,0.0,0.0,0.0,38.879999999999995,4200.0,0.009399999999999999,0.009257142857142856,-0.015197568389057836,2022-09
2022-09-30,Coca-cola,39.48,0.6,0.0,0.0,0.0,0.0,38.879999999999995,4200.0,0.009399999999999999,0.009257142857142856,-0.015197568389057836,2022-09
2022-09-30,Água tônica,25.08,0.0,0.0,0.0,0.0,0.0,25.08,4200.0,0.005971428571428571,0.005971428571428571,0.0,2022-09
2022-09-30,Chantilly,869.03,15.98,0.0,0.0,0.0,0.0,853.05,47000.0,0.01849,0.01815,-0.01838831800973506,2022-09
2022-09-30,Água com gás,22.68,2.61,0.0,0.0,0.0,0.0,20.07,6000.0,0.00378,0.003345,-0.115079365079365,2022-09
2022-09-30,Leite integral,186.84,15.57,0.0,0.0,0.0,0.0,171.27,36000.0,0.00519,0.0047575000000000004,-0.08333333333333326,2022-09
2022-09-30,Água tônica,12.54,0.82,0.0,0.0,0.0,0.0,11.719999999999999,2100.0,0.005971428571428571,0.00558095238095238,-0.065390749601276,2022-09
2022-09-30,Coca-cola,41.4,3.37,0.0,0.0,0.0,0.0,38.03,4200.0,0.009857142857142856,0.009054761904761906,-0.08140096618357484,2022-09
2022-09-30,Coca-cola,41.4,3.37,0.0,0.0,0.0,0.0,38.03,4200.0,0.009857142857142856,0.009054761904761906,-0.08140096618357484,2022-09
2022-09-30,Água sem gás,7.74,0.5,0.0,0.0,0.0,0.0,7.24,3000.0,0.0025800000000000003,0.0024133333333333333,-0.06459948320413433,2022-09
2022-09-17,Leite de soja,68.4,0.0,0.0,0.0,0.0,0.0,68.4,12000.0,0.0057,0.0057,0.0,2022-09
2022-09-17,Leite integral,183.6,0.0,0.0,0.0,0.0,0.0,183.6,36000.0,0.0050999999999999995,0.0050999999999999995,0.0,2022-09
2022-09-27,Leite integral,179.64,0.0,0.0,0.0,0.0,0.0,179.64,36000.0,0.00499,0.00499,0.0,2022-09
2022-10-01,Marshmallow,8.55,0.0,0.0,0.0,0.0,0.0,8.55,250.0,0.0342,0.0342,0.0,2022-10
2022-10-06,Leite integral,62.28,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.00519,0.0,-1.0,2022-10
2022-10-10,Água tônica,12.54,0.0,0.0,0.0,0.0,0.0,12.54,2100.0,0.005971428571428571,0.005971428571428571,0.0,2022-10
2022-10-10,Água com gás,15.48,0.0,0.0,0.0,0.0,0.0,15.48,6000.0,0.0025800000000000003,0.0025800000000000003,0.0,2022-10
2022-10-10,Água sem gás,19.08,0.0,0.0,0.0,0.0,0.0,19.08,6000.0,0.0031799999999999997,0.0031799999999999997,0.0,2022-10
2022-10-13,Hibisco,38.21,0.0,0.0,0.0,0.0,0.0,38.21,500.0,0.07642,0.07642,0.0,2022-10
